NodeId,BrowseName,DisplayName,NodeClass,Path
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1184,%IW1184,%IW1184,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1184
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1200,%IW1200,%IW1200,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1200
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1216,%IW1216,%IW1216,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1216
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1232,%IW1232,%IW1232,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1232
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1248,%IW1248,%IW1248,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1248
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1264,%IW1264,%IW1264,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1264
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1280,%IW1280,%IW1280,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1280
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1296,%IW1296,%IW1296,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1296
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1312,%IW1312,%IW1312,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1312
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1328,%IW1328,%IW1328,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1328
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1344,%IW1344,%IW1344,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1344
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1360,%IW1360,%IW1360,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1360
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1376,%IW1376,%IW1376,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1376
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1392,%IW1392,%IW1392,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1392
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1408,%IW1408,%IW1408,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1408
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1424,%IW1424,%IW1424,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1424
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1440,%IW1440,%IW1440,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1440
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1456,%IW1456,%IW1456,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1456
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1472,%IW1472,%IW1472,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1472
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1488,%IW1488,%IW1488,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1488
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1504,%IW1504,%IW1504,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1504
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1520,%IW1520,%IW1520,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1520
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1536,%IW1536,%IW1536,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1536
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1552,%IW1552,%IW1552,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1552
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1568,%IW1568,%IW1568,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1568
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1584,%IW1584,%IW1584,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1584
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1600,%IW1600,%IW1600,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1600
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1616,%IW1616,%IW1616,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1616
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1632,%IW1632,%IW1632,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1632
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1648,%IW1648,%IW1648,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1648
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1664,%IW1664,%IW1664,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1664
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1680,%IW1680,%IW1680,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1680
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1696,%IW1696,%IW1696,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1696
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1712,%IW1712,%IW1712,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1712
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1728,%IW1728,%IW1728,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1728
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1744,%IW1744,%IW1744,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1744
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1760,%IW1760,%IW1760,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1760
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1776,%IW1776,%IW1776,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1776
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1792,%IW1792,%IW1792,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1792
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1808,%IW1808,%IW1808,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1808
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1824,%IW1824,%IW1824,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1824
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1840,%IW1840,%IW1840,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1840
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1856,%IW1856,%IW1856,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1856
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1872,%IW1872,%IW1872,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1872
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1888,%IW1888,%IW1888,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1888
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1904,%IW1904,%IW1904,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1904
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1920,%IW1920,%IW1920,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1920
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1936,%IW1936,%IW1936,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1936
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1952,%IW1952,%IW1952,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1952
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1968,%IW1968,%IW1968,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1968
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW1984,%IW1984,%IW1984,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW1984
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2000,%IW2000,%IW2000,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2000
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2016,%IW2016,%IW2016,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2016
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2032,%IW2032,%IW2032,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2032
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2048,%IW2048,%IW2048,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2048
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2064,%IW2064,%IW2064,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2064
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2080,%IW2080,%IW2080,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2080
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2096,%IW2096,%IW2096,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2096
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2112,%IW2112,%IW2112,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2112
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2128,%IW2128,%IW2128,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2128
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2144,%IW2144,%IW2144,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2144
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2160,%IW2160,%IW2160,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2160
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2176,%IW2176,%IW2176,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2176
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2192,%IW2192,%IW2192,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2192
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2208,%IW2208,%IW2208,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2208
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2224,%IW2224,%IW2224,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2224
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2240,%IW2240,%IW2240,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2240
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2256,%IW2256,%IW2256,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2256
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2272,%IW2272,%IW2272,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2272
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2288,%IW2288,%IW2288,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2288
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2304,%IW2304,%IW2304,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2304
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2320,%IW2320,%IW2320,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2320
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2336,%IW2336,%IW2336,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2336
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2352,%IW2352,%IW2352,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2352
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2368,%IW2368,%IW2368,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2368
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2384,%IW2384,%IW2384,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2384
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2400,%IW2400,%IW2400,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2400
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2416,%IW2416,%IW2416,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2416
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2432,%IW2432,%IW2432,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2432
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2448,%IW2448,%IW2448,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2448
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2464,%IW2464,%IW2464,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2464
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2480,%IW2480,%IW2480,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2480
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2496,%IW2496,%IW2496,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2496
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2512,%IW2512,%IW2512,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2512
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2528,%IW2528,%IW2528,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2528
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%IW2544,%IW2544,%IW2544,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Ain/%IW2544
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW64,%QW64,%QW64,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW64
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW80,%QW80,%QW80,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW80
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW96,%QW96,%QW96,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW96
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW112,%QW112,%QW112,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW112
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW128,%QW128,%QW128,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW128
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW144,%QW144,%QW144,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW144
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW160,%QW160,%QW160,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW160
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW176,%QW176,%QW176,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW176
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW192,%QW192,%QW192,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW192
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW208,%QW208,%QW208,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW208
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW224,%QW224,%QW224,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW224
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW240,%QW240,%QW240,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW240
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW256,%QW256,%QW256,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW256
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW272,%QW272,%QW272,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW272
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW288,%QW288,%QW288,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW288
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW304,%QW304,%QW304,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW304
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW320,%QW320,%QW320,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW320
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW336,%QW336,%QW336,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW336
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW352,%QW352,%QW352,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW352
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW368,%QW368,%QW368,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW368
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW384,%QW384,%QW384,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW384
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW400,%QW400,%QW400,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW400
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW416,%QW416,%QW416,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW416
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW432,%QW432,%QW432,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW432
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW448,%QW448,%QW448,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW448
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW464,%QW464,%QW464,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW464
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW480,%QW480,%QW480,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW480
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW496,%QW496,%QW496,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW496
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW512,%QW512,%QW512,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW512
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW528,%QW528,%QW528,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW528
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW544,%QW544,%QW544,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW544
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW560,%QW560,%QW560,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW560
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW576,%QW576,%QW576,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW576
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW592,%QW592,%QW592,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW592
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW608,%QW608,%QW608,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW608
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW624,%QW624,%QW624,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW624
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW640,%QW640,%QW640,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW640
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW656,%QW656,%QW656,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW656
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW672,%QW672,%QW672,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW672
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW688,%QW688,%QW688,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW688
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW704,%QW704,%QW704,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW704
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW720,%QW720,%QW720,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW720
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW736,%QW736,%QW736,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW736
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW752,%QW752,%QW752,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW752
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW768,%QW768,%QW768,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW768
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW784,%QW784,%QW784,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW784
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW800,%QW800,%QW800,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW800
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW816,%QW816,%QW816,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW816
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW832,%QW832,%QW832,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW832
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW848,%QW848,%QW848,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW848
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW864,%QW864,%QW864,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW864
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW880,%QW880,%QW880,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW880
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW896,%QW896,%QW896,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW896
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW912,%QW912,%QW912,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW912
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW928,%QW928,%QW928,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW928
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW944,%QW944,%QW944,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW944
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW960,%QW960,%QW960,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW960
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW976,%QW976,%QW976,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW976
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW992,%QW992,%QW992,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW992
ns=1;s=Robot:Inputs/Outputs:CLP_LS:%QW1008,%QW1008,%QW1008,Variable,Objects/Objects/Robot/Inputs/Outputs/CLP_LS/Aout/%QW1008
ns=1;s=Robot:Inputs/Outputs:CpuIO:cpuBattery,cpuBattery,cpuBattery,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuIO/Din/cpuBattery
ns=1;s=Robot:Inputs/Outputs:CpuIO:cpuOverCurrent,cpuOverCurrent,cpuOverCurrent,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuIO/Din/cpuOverCurrent
ns=1;s=Robot:Inputs/Outputs:CpuIO:cfastState,cfastState,cfastState,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuIO/Din/cfastState
ns=1;s=Robot:Inputs/Outputs:CpuIO:cpu_temp,cpu_temp,cpu_temp,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuIO/Ain/cpu_temp
ns=1;s=Robot:Inputs/Outputs:CpuIO:cpuBoard_temp,cpuBoard_temp,cpuBoard_temp,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuIO/Ain/cpuBoard_temp
ns=1;s=Robot:Inputs/Outputs:CpuIO:cpuFan1_vel,cpuFan1_vel,cpuFan1_vel,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuIO/Ain/cpuFan1_vel
ns=1;s=Robot:Inputs/Outputs:CpuIO:freeRam,freeRam,freeRam,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuIO/Ain/freeRam
ns=1;s=Robot:Inputs/Outputs:CpuIO:cfastLifeTime,cfastLifeTime,cfastLifeTime,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuIO/Ain/cfastLifeTime
ns=1;s=Robot:Inputs/Outputs:CpuUsage:system,system,system,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuUsage/Ain/system
ns=1;s=Robot:Inputs/Outputs:CpuUsage:robot,robot,robot,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuUsage/Ain/robot
ns=1;s=Robot:Inputs/Outputs:CpuUsage:val3sync,val3sync,val3sync,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuUsage/Ain/val3sync
ns=1;s=Robot:Inputs/Outputs:CpuUsage:val3,val3,val3,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuUsage/Ain/val3
ns=1;s=Robot:Inputs/Outputs:CpuUsage:userios,userios,userios,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuUsage/Ain/userios
